0.131233 2242.220000 27.182500 97.605200 14.505000
0.131586 2242.240000 27.168100 97.619800 14.550500
0.131809 2242.260000 27.160400 97.622900 14.574900
0.131963 2242.260000 27.151400 97.622000 14.597900
0.132107 2242.270000 27.136100 97.618700 14.622600
0.132233 2242.270000 27.121900 97.613800 14.654600
0.132356 2242.260000 27.092000 97.607500 14.694100
0.132481 2242.250000 27.065200 97.599600 14.746000
0.132617 2242.240000 27.042500 97.589400 14.800800
0.132772 2242.230000 27.020400 97.576000 14.857500
0.132899 2242.220000 27.005400 97.563800 14.906700
0.132994 2242.210000 26.993100 97.554100 14.948900
0.133089 2242.210000 26.985800 97.543900 14.979000
0.133184 2242.210000 26.980200 97.533000 15.005800
0.133286 2242.210000 26.978500 97.520700 15.027400
0.133396 2242.210000 26.972200 97.506900 15.057700
0.133512 2242.210000 26.965600 97.491300 15.090200
0.133636 2242.200000 26.957200 97.474000 15.123600
0.133764 2242.200000 26.947800 97.455100 15.158400
0.133897 2242.200000 26.937900 97.434500 15.196800
0.134036 2242.200000 26.927700 97.411800 15.234700
0.134180 2242.190000 26.916400 97.387000 15.275200
0.134331 2242.190000 26.904000 97.360000 15.318600
0.134490 2242.190000 26.887700 97.330100 15.362700
0.134659 2242.180000 26.873300 97.297000 15.405200
0.134846 2242.190000 26.856000 97.259000 15.446200
0.135061 2242.190000 26.843800 97.213600 15.488400
0.135295 2242.200000 26.827200 97.162700 15.531300
0.135511 2242.210000 26.812700 97.114700 15.570300
0.135726 2242.210000 26.799200 97.066400 15.611300
0.135955 2242.220000 26.784800 97.014500 15.651400
0.136225 2242.230000 26.766700 96.953000 15.707100
0.136491 2242.240000 26.746100 96.892300 15.756800
0.136747 2242.250000 26.729600 96.834400 15.803100
0.137028 2242.260000 26.710000 96.771000 15.855800
0.137343 2242.260000 26.687900 96.699800 15.917700
0.137647 2242.270000 26.670500 96.631700 15.975100
0.137985 2242.290000 26.650700 96.555800 16.033200
0.138348 2242.300000 26.631600 96.474600 16.096200
0.138720 2242.320000 26.616500 96.391500 16.157100
0.139124 2242.330000 26.598000 96.300900 16.226200
0.139537 2242.350000 26.578700 96.208200 16.292900
0.139957 2242.370000 26.560200 96.113400 16.359300
0.140386 2242.390000 26.543800 96.016200 16.423300
0.140824 2242.420000 26.527500 95.916300 16.488900
0.141271 2242.440000 26.511500 95.813700 16.551600
0.141726 2242.470000 26.499900 95.708000 16.616100
0.142184 2242.490000 26.481300 95.600500 16.681000
0.142637 2242.510000 26.458500 95.493000 16.752500
0.143093 2242.540000 26.444400 95.384100 16.816700
0.143551 2242.560000 26.424000 95.273400 16.881600
0.144019 2242.590000 26.410400 95.159400 16.948000
0.144492 2242.620000 26.393400 95.042800 17.011900
0.144972 2242.640000 26.378400 94.923100 17.079500
0.145457 2242.670000 26.365100 94.800300 17.140200
0.145946 2242.700000 26.353700 94.674400 17.204400
0.146434 2242.740000 26.342000 94.547400 17.263100
0.146868 2242.760000 26.328300 94.433400 17.318300
0.147263 2242.790000 26.318100 94.328400 17.368400
0.147577 2242.810000 26.305500 94.244700 17.408600
0.147776 2242.810000 26.291000 94.191900 17.443000
0.147942 2242.820000 26.281200 94.147800 17.467300
0.148104 2242.830000 26.272000 94.104200 17.493500
0.148272 2242.840000 26.258100 94.059100 17.526000
0.148443 2242.840000 26.242100 94.012700 17.561400
0.148621 2242.840000 26.228500 93.964000 17.595200
